Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,BioProject,Library Name,tissue,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Cultivar,dev_stage,Collection_Date,AGE,isolate,Ecotype,treatment,replicate,source_name,HOST,collected_by,isolation_source,GEO_Accession (exp),sample_type,lat_lon,strain,BIOMATERIAL_PROVIDER,id,BREED,genotype,sex,disease_stage,disease,infected_with,treatment_time,tree_number,Developmental_stage,temp,env_broad_scale,env_local_scale,env_medium,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,Sample_name,Submitter_Id,host_tissue_sampled,infection,Development_stage,lab_host,PHENOTYPE,Month,Scientific_Name,ENA_first_public,common_name,cell_type,Host_disease,external_id,INSDC_first_public,INSDC_last_update,population,altitude,replicates,samp_size,isol_growth_condt,geographic_location_(country_and/or_sea),Note,height_or_length,Biological_Replicate,Host_age,sequencer,tissue_type,host_sex,host_subject_id,species_in_sample,sub_species,rootstock,samp_vol_we_dna_ext,scion,collection_method,host_common_name,host_dry_mass,host_genotype,host_height,host_length,host_life_stage,host_phenotype,host_subspecf_genlin,host_symbiont,host_taxid,host_tot_mass,misc_param,neg_cont_type,omics_observ_id,organism_count,oxy_stat_samp,perturbation,pos_cont_type,samp_collect_device,samp_mat_process,samp_store_dur,samp_store_loc,samp_store_temp,source_material_id,biol_stat,host_blood_press_diast,host_blood_press_syst,host_body_habitat,host_body_product,host_body_temp,host_color,Host_diet,host_family_relationship,host_growth_cond,host_last_meal,host_shape,host_substrate,rel_to_oxygen,samp_capt_status,samp_dis_stage,samp_salinity,size_frac,cell_line,geographic_location_(region_and_locality),growth_protocol,insert_size_n (exp)
SRR24582213,RNA-Seq,300,6612780300,SAMN35102088,2127786915,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365586,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,VAP27_1,SRP438000,2023-05-16T11:49:00Z,1,PRJNA972897,20230409VAP27_1,leaves,China,Asia,China: Ganzhou,Plant,,,,1,VAP27_transgenic,,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582214,RNA-Seq,300,5680980000,SAMN35102087,1850917519,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365585,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,ZC25_4,SRP438000,2023-05-16T11:54:00Z,1,PRJNA972897,20230409ZC25_4,leaves,China,Asia,China: Ganzhou,Plant,,,,1,PxAP1_transgenic,,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582215,RNA-Seq,300,6356262900,SAMN35102086,2070113100,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365584,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,ZC25_3,SRP438000,2023-05-16T11:56:00Z,1,PRJNA972897,20230409ZC25_3,leaves,China,Asia,China: Ganzhou,Plant,,,,1,PxAP1_transgenic,,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582216,RNA-Seq,300,5968932600,SAMN35102085,1939904920,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365583,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,ZC25_2,SRP438000,2023-05-16T11:53:00Z,1,PRJNA972897,20230409ZC25_2,leaves,China,Asia,China: Ganzhou,Plant,,,,1,PxAP1_transgenic,,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582217,RNA-Seq,300,6725263800,SAMN35102084,2212693509,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365582,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,ZC23_5,SRP438000,2023-05-16T11:54:00Z,1,PRJNA972897,20230409ZC23_5,leaves,China,Asia,China: Ganzhou,Plant,,,,1,MDH1_transgenic,,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582218,RNA-Seq,300,6075622200,SAMN35102083,2003241098,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365581,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,ZC23_4,SRP438000,2023-05-16T11:50:00Z,1,PRJNA972897,20230409ZC23_4,leaves,China,Asia,China: Ganzhou,Plant,,,,1,MDH1_transgenic,,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582219,RNA-Seq,300,7466489100,SAMN35102082,2449742232,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365580,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,ZC23_1,SRP438000,2023-05-16T11:55:00Z,1,PRJNA972897,20230409ZC23_1,leaves,China,Asia,China: Ganzhou,Plant,,,,1,MDH1_transgenic,,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582220,RNA-Seq,300,5877735600,SAMN35102081,1897806859,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365579,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,ZC_3,SRP438000,2023-05-16T11:53:00Z,1,PRJNA972897,20230409ZC_3,leaves,China,Asia,China: Ganzhou,Plant,,,,1,MOCK,,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582221,RNA-Seq,300,6359332500,SAMN35102090,2090958681,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365578,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,VAP27_4,SRP438000,2023-05-16T11:54:00Z,1,PRJNA972897,20230409VAP27_4,leaves,China,Asia,China: Ganzhou,Plant,,,,1,VAP27_transgenic,,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582222,RNA-Seq,300,6496226100,SAMN35102089,2133147487,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365577,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,VAP27_2,SRP438000,2023-05-16T11:52:00Z,1,PRJNA972897,20230409VAP27_2,leaves,China,Asia,China: Ganzhou,Plant,,,,1,VAP27_transgenic,,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582223,RNA-Seq,300,5974251000,SAMN35102080,1924700613,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365576,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,ZC_2,SRP438000,2023-05-16T11:52:00Z,1,PRJNA972897,20230409ZC_2,leaves,China,Asia,China: Ganzhou,Plant,,,,1,MOCK,,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24582224,RNA-Seq,300,6061344000,SAMN35102079,1953326255,GANNAN NORMAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20365575,Illumina HiSeq 4000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis x Citrus trifoliata,ILLUMINA,2024-06-01T00:00:00Z,ZC_1,SRP438000,2023-05-16T11:50:00Z,1,PRJNA972897,20230409ZC_1,leaves,China,Asia,China: Ganzhou,Plant,,,,1,MOCK,,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28199237,RNA-Seq,298,6992555320,SAMN40212990,2205698359,SOUTH CHINA AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23812342,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-03-01T00:00:00Z,DMNT2,SRP492871,2024-03-01T17:34:00Z,1,PRJNA1082529,DMNT2,Leaves,China,Asia,China:Guangzhou,Plant,Hongjiang,45 days,2023-07-01,1.5,young leaves,not applicable,DMNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28199238,RNA-Seq,298,6949477268,SAMN40212989,2156926002,SOUTH CHINA AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23812341,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-03-01T00:00:00Z,DMNT1,SRP492871,2024-03-01T17:31:00Z,1,PRJNA1082529,DMNT1,Leaves,China,Asia,China:Guangzhou,Plant,Hongjiang,45 days,2023-07-01,1.5,young leaves,not applicable,DMNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28199239,RNA-Seq,298,6970840860,SAMN40212988,2186205824,SOUTH CHINA AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23812340,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-03-01T00:00:00Z,CK3,SRP492871,2024-03-01T17:31:00Z,1,PRJNA1082529,CK3,Leaves,China,Asia,China:Guangzhou,Plant,Hongjiang,45 days,2023-07-01,1.5,young leaves,not applicable,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24839085,AMPLICON,434,76644484,SAMN35648212,43927392,UNITED STATES DEPARTMENT OF AGRICULTURE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20603677,Illumina MiSeq,PAIRED,RT-PCR,VIRAL RNA,Influenza A virus,ILLUMINA,2023-06-30T00:00:00Z,22-010358-004,SRP441379,2023-06-07T02:02:00Z,1,PRJNA980729,22-010358-004,,USA,North America,"USA: Florida\, Citrus County",Viral,,,2022-03-31,,A/Black Vulture/Florida/22-010358-004/2022,,,,,Coragyps atratus,,"Swab Pool\, Cloacal/Oropharyngeal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24839086,AMPLICON,448,73605665,SAMN35648211,42235540,UNITED STATES DEPARTMENT OF AGRICULTURE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20603676,Illumina MiSeq,PAIRED,RT-PCR,VIRAL RNA,Influenza A virus,ILLUMINA,2023-06-30T00:00:00Z,22-010358-003,SRP441379,2023-06-07T02:02:00Z,1,PRJNA980729,22-010358-003,,USA,North America,"USA: Florida\, Citrus County",Viral,,,2022-03-31,,A/Black Vulture/Florida/22-010358-003/2022,,,,,Coragyps atratus,,"Swab Pool\, Cloacal/Oropharyngeal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24839087,AMPLICON,450,85968003,SAMN35648210,48369964,UNITED STATES DEPARTMENT OF AGRICULTURE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20603675,Illumina MiSeq,PAIRED,RT-PCR,VIRAL RNA,Influenza A virus,ILLUMINA,2023-06-30T00:00:00Z,22-010358-002,SRP441379,2023-06-07T02:02:00Z,1,PRJNA980729,22-010358-002,,USA,North America,"USA: Florida\, Citrus County",Viral,,,2022-03-31,,A/Black Vulture/Florida/22-010358-002/2022,,,,,Coragyps atratus,,"Swab Pool\, Cloacal/Oropharyngeal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24839088,AMPLICON,464,58047169,SAMN35648209,33627640,UNITED STATES DEPARTMENT OF AGRICULTURE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20603674,Illumina MiSeq,PAIRED,RT-PCR,VIRAL RNA,Influenza A virus,ILLUMINA,2023-06-30T00:00:00Z,22-010358-001,SRP441379,2023-06-07T02:02:00Z,1,PRJNA980729,22-010358-001,,USA,North America,"USA: Florida\, Citrus County",Viral,,,2022-03-31,,A/Black Vulture/Florida/22-010358-001/2022,,,,,Coragyps atratus,,"Swab Pool\, Cloacal/Oropharyngeal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361842,RNA-Seq,300,8175001500,SAMN43325004,2633348138,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819748,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,4X-F1,SRP528493,2024-08-25T06:01:00Z,1,PRJNA1151860,A22179414bR1AL1A,fruit peels,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,tetraploid,,4X-F1=biological replicate 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361843,RNA-Seq,300,6900135000,SAMN43325003,2241357473,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819747,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,2X-F3,SRP528493,2024-08-25T06:02:00Z,1,PRJNA1151860,A2304835bR1AL1A,fruit peels,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,diploid,,2X-F3=biological replicate 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361844,RNA-Seq,300,6830139600,SAMN43325002,2402375279,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819746,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,2X-F2,SRP528493,2024-08-25T06:41:00Z,1,PRJNA1151860,A2304834bR1AL1A,fruit peels,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,diploid,,2X-F2=biological replicate 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361845,RNA-Seq,300,6618128400,SAMN43325001,2377176752,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819745,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,2X-F1,SRP528493,2024-08-25T04:39:00Z,1,PRJNA1151860,A2304833bR1AL1A,fruit peels,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,diploid,,2X-F1=biological replicate 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361846,RNA-Seq,300,6645570600,SAMN43325000,2336713116,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819744,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,4X-P3,SRP528493,2024-08-25T06:42:00Z,1,PRJNA1151860,A22179419bR1AL1A,fruit juice sacs,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,tetraploid,,4X-P3=biological replicate 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361847,RNA-Seq,300,6663588900,SAMN43324999,2304773087,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819743,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,4X-P2,SRP528493,2024-08-25T04:38:00Z,1,PRJNA1151860,A22179418bR1AL1A,fruit juice sacs,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,tetraploid,,4X-P2=biological replicate 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361848,RNA-Seq,300,6621454500,SAMN43324998,2289816994,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819742,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,4X-P1,SRP528493,2024-08-25T04:38:00Z,1,PRJNA1151860,A22179417bR1AL1A,fruit juice sacs,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,tetraploid,,4X-P1=biological replicate 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361849,RNA-Seq,300,7086511500,SAMN43324997,2468850740,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819741,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,2X-P3,SRP528493,2024-08-25T04:38:00Z,1,PRJNA1151860,A22179410bR1AL1A,fruit juice sacs,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,diploid,,2X-P3=biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361850,RNA-Seq,300,7816894500,SAMN43325012,2784409530,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819740,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,4X-CW3,SRP528493,2024-08-25T06:42:00Z,1,PRJNA1151860,A2304841bR1AL1A,fruit segment membranes,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,tetraploid,,4X-CW3=biological replicate 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361851,RNA-Seq,300,7637282100,SAMN43325011,2704623970,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819739,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,4X-CW2,SRP528493,2024-08-25T04:43:00Z,1,PRJNA1151860,A2304840bR1AL1A,fruit segment membranes,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,tetraploid,,4X-CW2=biological replicate 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361852,RNA-Seq,300,6986242500,SAMN43325010,2478055022,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819738,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,4X-CW1,SRP528493,2024-08-25T06:46:00Z,1,PRJNA1151860,A2304839bR1AL1A,fruit segment membranes,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,tetraploid,,4X-CW1=biological replicate 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30361853,RNA-Seq,300,6787458300,SAMN43325009,2403698506,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX25819737,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus x aurantium,ILLUMINA,2024-08-25T00:00:00Z,2X-CW3,SRP528493,2024-08-25T06:44:00Z,1,PRJNA1151860,A2304838bR1AL1A,fruit segment membranes,China,Asia,"China: Zhejiang A&F University\, Hangzhou\, Zhejiang",Plant,Changshanhuyou,,2023-11-01,10 years,,diploid,,2X-CW3=biological replicate 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
